,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
43605046,09:00.0,8.5,2013-10-02 13:09:00 UTC,-73.993235,40.746367,-73.988295,40.738632,1
22899093,53:13.0,16.5,2015-04-27 02:53:13 UTC,-73.93766022,40.69147873,-73.98499298,40.65907669,1
3713968,39:13.0,49.57,2009-12-16 07:39:13 UTC,-73.783745,40.648632,-73.982845,40.765087,1
18776614,05:27.0,18,2015-02-14 00:05:27 UTC,-73.98962402,40.74708557,-74.01657867,40.71583557,1
18711823,12:00.0,4.1,2010-12-20 19:12:00 UTC,-73.958177,40.773017,-73.949827,40.77216,1
5455729,19:00.0,8.1,2010-10-05 08:19:00 UTC,-73.990336,40.747551,-73.974636,40.761616,1
26201564,41:24.0,7,2014-05-25 20:41:24 UTC,-73.979815,40.78389,-73.957909,40.779335,1
19008761,50:30.0,13.5,2013-04-20 21:50:30 UTC,-73.947252,40.780003,-73.981433,40.74105,1
54687479,08:14.0,7,2013-06-19 07:08:14 UTC,-73.978976,40.740702,-73.995539,40.742398,1
53181169,29:00.0,4.9,2009-07-17 11:29:00 UTC,-73.925738,40.744177,-73.938447,40.750073,1
29106959,06:00.0,17.3,2011-11-20 00:06:00 UTC,-74.005427,40.70962,-73.985452,40.769118,2
7511528,14:15.0,7.5,2012-12-27 18:14:15 UTC,-73.963333,40.776678,-73.98152,40.776223,1
11066737,18:35.0,14.5,2015-02-06 21:18:35 UTC,-73.95510101,40.76919556,-73.94399261,40.81371689,1
52883940,24:00.0,5,2013-10-26 14:24:00 UTC,-73.954187,40.774575,-73.960725,40.779162,1
38752836,15:50.0,3.5,2015-05-13 10:15:50 UTC,-73.97194672,40.796978,-73.97290802,40.79341125,1
25702088,30:00.0,6.1,2011-05-03 07:30:00 UTC,-73.977608,40.751747,-73.989263,40.748532,1
44553684,14:00.0,8.9,2010-11-17 19:14:00 UTC,-73.974133,40.750878,-73.946083,40.775362,1
47421903,39:00.0,5.3,2012-08-15 21:39:00 UTC,-73.98077,40.754332,-73.988713,40.743857,1
5294453,28:11.0,4,2013-09-13 04:28:11 UTC,-73.959457,40.762921,-73.953117,40.771455,1
10173750,30:00.0,5.5,2013-02-19 11:30:00 UTC,-73.990805,40.745495,-73.987118,40.753535,1
18402509,17:00.0,5,2013-10-29 14:17:00 UTC,-73.988245,40.764457,-73.982382,40.76052,5
15879101,48:00.0,11,2013-06-13 14:48:00 UTC,-73.962345,40.76343,-73.97292,40.757255,3
14215920,24:49.0,19.5,2013-07-19 00:24:49 UTC,-73.982848,40.731288,-73.939944,40.707846,1
37450930,00:12.0,8.9,2010-03-13 19:00:12 UTC,-73.987503,40.750489,-73.980951,40.764338,2
30365167,23:00.0,8.5,2009-08-13 11:23:00 UTC,-73.976575,40.790772,-73.9841,40.768545,1
32354786,19:55.0,5.5,2014-06-13 19:19:55 UTC,-73.971982,40.746209,-73.961537,40.759115,1
48748300,20:00.0,5,2013-07-30 16:20:00 UTC,-73.96292,40.775235,-73.97244,40.781107,6
3414322,40:29.0,4.6,2010-02-06 23:40:29 UTC,-73.988702,40.722586,-73.987656,40.729443,2
188418,14:00.0,6.1,2012-08-04 03:14:00 UTC,-73.964188,40.802335,-73.951455,40.812027,2
30759379,56:39.0,6,2013-10-10 07:56:39 UTC,-73.998073,40.687433,-73.987335,40.692935,1
39890545,42:35.0,45,2009-12-27 14:42:35 UTC,-73.999791,40.733286,-73.782742,40.643976,2
15729097,06:26.0,5.5,2013-08-19 04:06:26 UTC,-73.995052,40.755095,-73.988183,40.754028,3
16415158,49:00.0,4.5,2009-11-19 07:49:00 UTC,-73.964295,40.760605,-73.97184,40.749503,1
2754001,31:16.0,6.5,2010-05-09 11:31:16 UTC,-73.97505,40.790301,-73.982074,40.768446,3
1061654,26:35.0,44.33,2013-05-01 12:26:35 UTC,-73.873159,40.774041,-74.009388,40.71104,1
7205444,38:00.0,10.1,2010-07-25 20:38:00 UTC,-73.995972,40.71657,-73.994902,40.750378,1
37441563,42:00.0,26.5,2014-06-28 01:42:00 UTC,-73.985302,40.732537,-73.955697,40.807092,1
14419761,54:20.0,5.3,2010-02-17 18:54:20 UTC,-73.988447,40.731492,-73.97881,40.744857,1
6984300,26:31.0,5.3,2011-10-17 09:26:31 UTC,-73.978181,40.748415,-73.987708,40.735518,1
52554712,07:17.0,12.9,2009-11-12 15:07:17 UTC,-73.99465,40.750367,-73.978169,40.788438,2
53445747,48:00.0,8.1,2009-02-06 23:48:00 UTC,-73.965967,40.759075,-73.985722,40.761528,1
8717907,08:54.0,8.9,2009-08-31 19:08:54 UTC,-73.986699,40.751519,-74.008489,40.733864,1
21711741,26:38.0,15.5,2014-12-24 23:26:38 UTC,-73.986482,40.761599,-73.923602,40.764896,1
54932619,26:00.0,9,2014-04-20 22:26:00 UTC,-73.963962,40.775347,-73.987735,40.779382,1
16497813,37:26.0,14.6,2009-03-13 01:37:26 UTC,-73.98806,40.749701,-73.927483,40.769715,1
13427625,14:07.0,16,2015-03-12 12:14:07 UTC,-73.97006989,40.75372696,-74.00287628,40.75531769,1
38434491,41:00.0,4.5,2009-11-04 19:41:00 UTC,-73.978738,40.77752,-73.980832,40.770898,1
30053393,35:10.0,7.7,2010-05-05 13:35:10 UTC,-73.989115,40.757902,-73.991368,40.750191,1
7515638,42:00.0,8.5,2010-01-07 23:42:00 UTC,-74.00854,40.720173,-73.98573,40.727093,1
41615953,02:00.0,6.5,2012-01-27 19:02:00 UTC,-73.947725,40.775167,-73.960472,40.760747,1
24229291,48:00.0,9,2014-04-10 21:48:00 UTC,-73.971622,40.757142,-73.981992,40.776867,1
10386024,09:23.0,5.7,2009-10-31 17:09:23 UTC,-73.97249,40.75237,-73.959793,40.767743,3
44976179,05:58.0,3.7,2009-05-09 12:05:58 UTC,-73.955686,40.787217,-73.962302,40.77894,2
15358200,42:00.0,5.7,2011-06-03 22:42:00 UTC,-73.975318,40.76128,-73.962045,40.767852,5
19948728,52:00.0,4.5,2011-01-06 10:52:00 UTC,-73.987298,40.775863,-73.978812,40.779195,5
17670462,38:00.0,10.1,2011-10-07 10:38:00 UTC,-73.962375,40.758875,-73.982938,40.756515,1
33342635,05:00.0,6.5,2013-08-18 00:05:00 UTC,-73.994282,40.751407,-73.999077,40.761175,1
36615870,48:42.0,7.5,2015-06-02 14:48:42 UTC,-73.97814178,40.73438263,-73.98532867,40.73978043,5
45622158,55:00.0,49.8,2012-04-22 10:55:00 UTC,-73.953938,40.766408,-73.776263,40.645657,1
55196487,53:30.0,6.1,2010-03-06 09:53:30 UTC,-73.974037,40.759241,-73.95876,40.7834,2
12354300,44:00.0,15,2012-10-15 22:44:00 UTC,-73.986772,40.742745,-73.993612,40.709458,1
5808162,21:00.0,20.5,2013-02-03 03:21:00 UTC,-73.992565,40.68956,-74.03736,40.630067,1
52088774,53:40.0,6.5,2011-01-10 09:53:40 UTC,-73.993633,40.752041,-73.979861,40.764858,1
23913121,02:00.0,5.3,2010-01-28 13:02:00 UTC,-73.982547,40.760233,-73.991633,40.749933,1
14694545,08:57.0,13.5,2013-10-27 12:08:57 UTC,-73.991709,40.750044,-73.997851,40.713718,1
41543179,49:23.0,20.9,2012-07-11 22:49:23 UTC,-74.006321,40.734228,-73.998751,40.675755,1
43213983,32:54.0,9.3,2009-06-10 19:32:54 UTC,-73.9765,40.775429,-73.964234,40.807389,1
20041476,29:21.0,4.1,2012-04-08 10:29:21 UTC,-73.981084,40.774424,-73.982028,40.779666,1
23810575,15:00.0,6.5,2009-05-19 08:15:00 UTC,-73.98752,40.732575,-73.990215,40.746587,1
36822228,19:23.0,5,2013-05-16 19:19:23 UTC,-74.006649,40.711908,-74.004969,40.723089,1
1779054,18:19.0,8.9,2011-06-22 23:18:19 UTC,-73.953121,40.783361,-73.970264,40.75389,1
37661734,12:09.0,5.3,2011-04-26 22:12:09 UTC,-73.985085,40.763923,-73.989243,40.774358,0
18585346,52:37.0,15.5,2013-10-29 13:52:37 UTC,-74.007444,40.705099,-73.996362,40.743647,1
25367649,35:00.0,15,2013-09-12 15:35:00 UTC,-73.944975,40.77922,-73.96655,40.807417,1
27657388,12:50.0,10.5,2013-01-30 17:12:50 UTC,-73.977174,40.764248,-73.992297,40.754031,2
46483659,53:00.0,8.1,2012-04-22 13:53:00 UTC,-73.988678,40.754007,-73.992285,40.732257,3
32122798,14:04.0,6.5,2013-11-03 01:14:04 UTC,-73.993961,40.766495,-73.979187,40.7614,1
26702480,14:39.0,11.7,2011-11-21 02:14:39 UTC,-74.007152,40.739986,-73.967749,40.787956,1
2646348,01:00.0,9.5,2013-11-24 11:01:00 UTC,-73.982957,40.750327,-74.00585,40.74368,3
50631021,43:45.0,4.5,2010-01-23 14:43:45 UTC,-73.966743,40.76993,-73.958355,40.781732,1
27373991,54:00.0,4.1,2012-08-23 07:54:00 UTC,-73.975117,40.750967,-73.983497,40.74109,1
54953972,15:47.0,5.5,2015-04-21 08:15:47 UTC,-73.97353363,40.75223541,-73.96751404,40.76038742,2
518072,43:58.0,6.9,2009-11-16 13:43:58 UTC,-73.980041,40.726885,-73.995667,40.721196,1
42005784,32:00.0,7,2013-09-07 15:32:00 UTC,-73.989092,40.74691,-74.006727,40.742342,1
39163059,30:00.0,16.1,2010-07-13 13:30:00 UTC,0,0,0,0,1
25707010,05:12.0,6.1,2009-10-09 07:05:12 UTC,-73.979011,40.744629,-73.974423,40.762293,1
922801,03:56.0,7.3,2011-09-02 15:03:56 UTC,-73.996535,40.752396,-73.990659,40.75745,1
32230258,51:27.0,6.5,2012-01-11 20:51:27 UTC,-73.981579,40.76756,-73.99161,40.750013,2
2118923,32:00.0,10.5,2014-01-31 20:32:00 UTC,-73.968807,40.761432,-73.985612,40.752,1
28786003,20:00.0,17.3,2011-04-06 10:20:00 UTC,-73.952765,40.788948,-73.985337,40.743068,1
44194558,19:43.0,8.5,2012-10-07 03:19:43 UTC,-73.975834,40.748546,-73.952914,40.77829,1
35920167,44:00.0,15.3,2009-10-12 17:44:00 UTC,-73.982198,40.752133,-74.008012,40.707608,5
55050506,19:47.0,4.9,2010-04-02 09:19:47 UTC,-74.007299,40.715672,-74.007463,40.726293,1
2150687,09:00.0,7.7,2009-04-17 18:09:00 UTC,-73.954803,40.769768,-73.955353,40.787625,1
1350762,30:00.0,5,2014-05-30 21:30:00 UTC,-73.975797,40.751875,-73.98549,40.745722,5
22795096,42:10.0,6.1,2011-04-19 14:42:10 UTC,-73.955608,40.779669,-73.96706,40.7936,1
32968430,26:00.0,10.5,2011-01-11 00:26:00 UTC,-74.004632,40.771808,-74.023613,40.76701,1
19556786,15:31.0,4.1,2011-04-21 21:15:31 UTC,-73.995413,40.744872,-73.996841,40.73894,1
28210520,09:00.0,30.25,2009-06-30 07:09:00 UTC,-73.982248,40.757523,-73.872503,40.774345,1
25687629,18:00.0,3.7,2009-01-01 12:18:00 UTC,-74.008845,40.708023,-74.010642,40.711428,1
53179088,35:34.0,14.1,2012-04-07 16:35:34 UTC,-74.005927,40.717602,-73.98125,40.750233,0
48074972,44:00.0,13.7,2010-06-13 01:44:00 UTC,-73.997032,40.725458,-73.940568,40.702037,1
1951230,09:55.0,20.9,2011-03-27 23:09:55 UTC,-73.874746,40.774127,-73.930114,40.699205,1
55220905,41:00.0,7.7,2009-07-07 16:41:00 UTC,-73.979665,40.761145,-73.991535,40.749793,1
53908524,47:00.0,3.3,2011-11-09 23:47:00 UTC,-73.984122,40.729312,-73.982175,40.727947,2
48838913,54:00.0,6.9,2012-02-03 08:54:00 UTC,-73.965765,40.771907,-73.979727,40.75455,1
30803759,45:14.0,17.7,2010-07-30 22:45:14 UTC,-73.982737,40.771594,-74.007743,40.704914,1
53546351,17:00.0,11.5,2013-03-21 08:17:00 UTC,-73.999005,40.76111,-73.989197,40.741152,2
30037633,14:20.0,15,2013-05-02 10:14:20 UTC,-73.985429,40.759866,-74.006591,40.728535,1
47825016,03:26.0,6.1,2011-06-13 22:03:26 UTC,-73.92476,40.773852,-73.926047,40.759097,1
48348247,59:24.0,11,2012-12-13 23:59:24 UTC,-73.979688,40.753829,-73.987722,40.727137,1
6724905,48:00.0,9,2014-03-18 19:48:00 UTC,-73.973878,40.761312,-73.98907,40.722985,5
29206034,39:00.0,5.3,2012-02-26 19:39:00 UTC,-73.95726,40.780363,-73.948922,40.773782,1
42455717,07:00.0,3.7,2011-11-08 17:07:00 UTC,-73.988575,40.738015,-73.996485,40.737285,4
33503141,34:00.0,15.3,2011-05-22 21:34:00 UTC,-73.776745,40.645283,-73.851802,40.66825,3
20182547,30:11.0,9.5,2015-03-18 22:30:11 UTC,-73.95103455,40.77934265,-73.96310425,40.7984848,1
21557864,17:00.0,14,2013-10-16 20:17:00 UTC,-73.99409,40.751282,-73.95644,40.775347,4
16330278,13:00.0,14.9,2012-06-21 09:13:00 UTC,-74.006448,40.7074,-73.966482,40.758377,5
32570964,53:00.0,6.5,2009-11-15 21:53:00 UTC,-73.99403,40.751267,-73.980708,40.764637,2
46827968,43:18.0,9.7,2009-10-07 09:43:18 UTC,-73.994168,40.751185,-73.975879,40.755534,1
51409350,16:19.0,6.5,2015-05-21 17:16:19 UTC,-73.96907806,40.76356888,-73.96381378,40.77402878,1
24113695,39:00.0,9.7,2010-04-23 18:39:00 UTC,-74.004072,40.752368,-73.984825,40.768378,1
35522961,30:18.0,21.5,2013-09-28 01:30:18 UTC,-73.989875,40.719197,-73.979169,40.780914,1
19406680,47:26.0,16,2015-04-24 17:47:26 UTC,-73.97740173,40.75933075,-73.93556976,40.75928116,1
43875354,12:47.0,6.5,2013-12-30 22:12:47 UTC,-73.989195,40.737248,-73.985478,40.744532,2
35767554,32:56.0,12.1,2011-03-08 22:32:56 UTC,-74.007593,40.740915,-73.971106,40.785125,1
48565163,38:00.0,5.3,2012-04-28 15:38:00 UTC,-73.981542,40.767672,-73.98885,40.777605,1
29493158,54:00.0,10.1,2012-07-30 12:54:00 UTC,-73.967397,40.763475,-73.989205,40.72643,4
28101082,56:00.0,9,2013-02-13 19:56:00 UTC,-73.975365,40.752182,-73.98225,40.769017,1
42466884,24:00.0,7,2013-03-14 11:24:00 UTC,-73.982542,40.775145,-73.971642,40.782032,1
16003166,42:59.0,16.9,2009-12-05 03:42:59 UTC,-73.962659,40.778452,-74.008757,40.711668,1
41086021,35:00.0,47.3,2009-06-16 11:35:00 UTC,-73.781817,40.644818,-73.986555,40.665098,2
23085121,29:00.0,5.7,2012-01-10 22:29:00 UTC,-73.987563,40.748133,-73.997132,40.752485,2
7117769,29:50.0,5.7,2009-10-11 11:29:50 UTC,-73.98784,40.749571,-73.977915,40.746558,1
45931459,52:29.0,8.5,2009-06-04 14:52:29 UTC,-73.982581,40.739293,-73.986609,40.750038,1
22593611,38:00.0,6.5,2012-03-25 23:38:00 UTC,-73.9605,40.778565,-73.956367,40.780952,1
11826782,33:00.0,6.1,2012-05-16 23:33:00 UTC,-73.997228,40.722425,-74.009548,40.723765,5
53498390,00:00.0,9.3,2009-09-19 00:00:00 UTC,-73.987073,40.760908,-73.964187,40.794732,1
6146039,50:00.0,11.3,2010-12-08 19:50:00 UTC,-73.944917,40.77888,-73.983213,40.770998,2
35725917,57:00.0,9,2013-05-11 00:57:00 UTC,-73.994452,40.761137,-73.967115,40.756855,6
50113759,43:53.0,9.3,2011-09-23 07:43:53 UTC,-73.982929,40.742207,-74.010473,40.720158,1
46913054,09:08.0,12.5,2015-04-17 16:09:08 UTC,-73.95944977,40.77421951,-73.97522736,40.75259018,6
17368978,50:00.0,47.5,2014-05-10 12:50:00 UTC,-73.789625,40.643632,-73.955962,40.730087,1
28711209,33:56.0,16.5,2015-02-06 11:33:56 UTC,-73.95838928,40.69689941,-73.99725342,40.72187042,1
26922520,41:00.0,3.5,2012-12-07 13:41:00 UTC,-73.995432,40.744307,-73.998645,40.740007,5
4176875,38:32.0,5.7,2010-07-12 10:38:32 UTC,-73.987675,40.762069,-74.001132,40.762654,4
49198220,02:00.0,11.7,2011-07-25 05:02:00 UTC,-73.980015,40.765707,-73.986878,40.726687,1
8970094,54:00.0,11.7,2012-02-17 21:54:00 UTC,-73.984905,40.757547,-73.967827,40.79303,1
14798140,06:00.0,15.3,2011-04-27 20:06:00 UTC,-73.958617,40.775325,-73.988882,40.718922,1
52498490,15:27.0,11.3,2012-03-02 08:15:27 UTC,-73.998104,40.682377,-74.007281,40.705476,1
6021645,10:24.0,5,2014-06-28 13:10:24 UTC,-73.976723,40.758398,-73.968396,40.762404,2
15780697,58:10.0,5.3,2011-07-14 13:58:10 UTC,-74.004658,40.722906,-74.003789,40.717196,2
49331461,31:31.0,12.5,2009-12-03 00:31:31 UTC,-73.997224,40.722307,-73.951134,40.770801,1
26746939,21:47.0,12.5,2009-12-18 08:21:47 UTC,-73.999988,40.742755,-74.013892,40.714717,1
43736250,37:29.0,9.3,2011-01-22 01:37:29 UTC,-73.977599,40.784123,-73.980888,40.759285,1
2441893,09:00.0,9,2013-07-16 18:09:00 UTC,-73.993495,40.727585,-73.980448,40.749127,1
27590246,54:14.0,5.3,2011-01-06 12:54:14 UTC,-73.943854,40.752998,-73.943854,40.752998,1
14127719,07:00.0,7.5,2013-06-06 21:07:00 UTC,-74.006817,40.705735,-74.010757,40.713342,1
1026379,00:00.0,7.3,2010-01-26 11:00:00 UTC,-74.01205,40.707502,-74.00664,40.722062,1
49865310,56:00.0,9.7,2009-10-17 12:56:00 UTC,-73.969788,40.797307,-73.956023,40.787578,5
52543000,07:00.0,5.3,2009-02-06 14:07:00 UTC,-74.001527,40.730962,-74.002543,40.72839,1
19526833,40:15.0,21.7,2010-08-06 23:40:15 UTC,-73.982355,40.768572,-73.949562,40.724167,1
45904801,39:00.0,5.7,2011-02-14 13:39:00 UTC,-73.969942,40.76542,-73.952748,40.766348,2
38680996,09:00.0,13.3,2009-09-21 09:09:00 UTC,-73.98894,40.736545,-74.006347,40.705243,1
52717178,35:00.0,6.1,2011-06-30 08:35:00 UTC,-73.850112,40.733588,-73.850112,40.733588,1
1956381,44:56.0,8.1,2010-05-24 19:44:56 UTC,-73.986457,40.766839,-73.97776,40.753531,2
21664300,11:12.0,6.1,2011-05-03 22:11:12 UTC,-74.003531,40.748431,-73.985893,40.757226,1
22843369,39:00.0,4.5,2012-11-15 00:39:00 UTC,0,0,0,0,1
14745889,08:00.0,4.5,2014-10-16 22:08:00 UTC,-73.949117,40.781567,-73.956447,40.771392,4
23539039,20:00.0,4.5,2010-01-28 08:20:00 UTC,-73.979575,40.743795,-73.970487,40.753403,1
50237907,59:00.0,4.1,2009-07-14 12:59:00 UTC,-73.966073,40.765442,-73.958118,40.764633,1
46724223,09:13.0,16.9,2010-04-16 01:09:13 UTC,-73.98206,40.77142,-73.895454,40.747509,1
2471710,43:08.0,9,2015-06-05 08:43:08 UTC,-73.98612213,40.73482132,-73.99885559,40.71267319,1
8353392,26:24.0,8.1,2012-05-03 19:26:24 UTC,-73.987848,40.738168,-73.974578,40.76181,1
33491441,20:00.0,350,2014-10-24 20:20:00 UTC,0,0,0,0,3
37031666,46:59.0,17.7,2009-05-14 01:46:59 UTC,-73.98206,40.773214,-73.93627,40.856231,1
7168157,40:12.0,4.9,2011-11-27 00:40:12 UTC,-73.978512,40.68053,-73.990852,40.682152,2
26502954,07:55.0,21.4,2009-01-30 02:07:55 UTC,-73.98797,40.724148,-73.944536,40.686464,1
30304298,48:00.0,39.5,2013-04-28 20:48:00 UTC,-73.781865,40.644712,-73.912217,40.745782,5
46061010,15:00.0,7,2013-05-01 17:15:00 UTC,-73.98782,40.759892,-73.982057,40.772065,3
31211756,47:03.0,10.5,2010-09-24 10:47:03 UTC,-73.986562,40.755032,-74.00061,40.720582,3
43301915,09:00.0,7.3,2011-02-09 19:09:00 UTC,0,0,0,0,2
30896772,02:00.0,8.9,2009-08-13 20:02:00 UTC,-73.994843,40.740353,-73.970197,40.768048,5
34581264,17:17.0,23,2012-11-02 13:17:17 UTC,-73.776812,40.645455,-73.722708,40.676181,1
27103348,19:00.0,9,2013-04-29 12:19:00 UTC,-73.979752,40.764767,-73.974195,40.754932,1
228400,57:00.0,5.7,2011-11-10 21:57:00 UTC,-73.99302,40.758567,-73.98225,40.76487,6
7482062,34:00.0,4.5,2013-01-03 10:34:00 UTC,-73.981887,40.754233,-73.979908,40.763552,5
41972171,33:00.0,14,2014-11-16 18:33:00 UTC,-73.95726,40.768325,-73.985408,40.726812,3
22885545,21:16.0,3,2015-06-23 12:21:16 UTC,-73.98511505,40.75561523,-73.98491669,40.75554657,2
30967104,24:21.0,3.7,2010-06-10 12:24:21 UTC,-73.967913,40.760156,-73.966105,40.76464,1
22772298,39:00.0,3.7,2010-09-12 20:39:00 UTC,-73.973363,40.749197,-74.006532,40.738513,2
23462743,58:42.0,16.5,2009-06-27 19:58:42 UTC,-73.955322,40.764217,-74.006647,40.731794,1
29553047,59:11.0,7.7,2009-12-10 22:59:11 UTC,-73.983446,40.749197,-73.995613,40.764431,3
14219716,03:00.0,10.5,2011-08-12 02:03:00 UTC,-73.987775,40.732883,-73.94973,40.771003,1
37319972,11:00.0,8.9,2011-06-24 17:11:00 UTC,-74.002122,40.727813,-73.984455,40.72774,1
24095770,03:00.0,6.5,2013-07-10 21:03:00 UTC,-73.974782,40.752332,-73.99139,40.74387,2
52938376,20:58.0,4.9,2009-07-21 06:20:58 UTC,-73.977982,40.753736,-73.972955,40.764303,1
13534513,00:10.0,12,2015-03-07 22:00:10 UTC,-73.95796204,40.74474716,-73.96326447,40.7660408,1
10086910,07:48.0,10.5,2014-12-21 00:07:48 UTC,-73.967888,40.763,-73.992637,40.737591,1
40889535,01:48.0,21,2015-03-15 03:01:48 UTC,-73.98537445,40.72206116,-73.93427277,40.79814529,2
27496375,29:00.0,4.5,2013-07-30 19:29:00 UTC,-74.005917,40.736022,-74.006075,40.739905,2
21123507,57:00.0,10.1,2012-05-26 00:57:00 UTC,-74.00384,40.729812,-73.970812,40.745365,1
25398308,18:14.0,14.5,2010-01-31 05:18:14 UTC,-73.990795,40.74551,-73.918119,40.736637,1
26684050,05:00.0,6.5,2009-04-23 10:05:00 UTC,-73.964975,40.76419,-73.97784,40.757115,1
38163505,58:00.0,6.5,2014-04-01 16:58:00 UTC,-73.993063,40.715257,-73.98271,40.731157,1
24128215,41:24.0,10.5,2009-06-26 08:41:24 UTC,-73.958688,40.77238,-73.972356,40.765054,1
25619651,48:24.0,8.5,2015-02-22 10:48:24 UTC,-73.9595871,40.76279449,-73.9549942,40.7835083,1
28999949,15:00.0,6.1,2012-02-18 14:15:00 UTC,-73.953842,40.766745,-73.970188,40.764845,5
55093401,46:00.0,10.5,2012-06-06 22:46:00 UTC,-73.989682,40.756945,-73.962605,40.799197,1
31824441,00:19.0,27,2015-05-06 22:00:19 UTC,-73.9753418,40.74959183,-73.93992615,40.84443283,6
29501979,50:00.0,11,2014-06-25 00:50:00 UTC,-73.987992,40.764767,-73.973255,40.795232,2
23112047,47:23.0,16,2014-10-26 23:47:23 UTC,-73.987273,40.720126,-73.985704,40.761015,2
14484202,59:00.0,9.3,2010-03-17 21:59:00 UTC,-73.97356,40.755668,-74.002648,40.760625,1
28904026,41:00.0,6.5,2014-11-20 12:41:00 UTC,-73.998407,40.760697,-73.99152,40.755385,3
16035583,32:49.0,8.5,2009-03-24 11:32:49 UTC,-73.982603,40.782455,-73.972512,40.76516,1
29968349,03:00.0,9.7,2011-09-03 12:03:00 UTC,-73.95531,40.779325,-73.978775,40.75731,1
25341092,04:00.0,11,2014-08-03 00:04:00 UTC,-73.94394,40.71181,-73.91187,40.70669,6
10780086,54:20.0,8.9,2011-10-25 05:54:20 UTC,-73.960398,40.76629,-73.99145,40.750235,1
30659764,19:00.0,8.5,2009-05-08 18:19:00 UTC,-73.980597,40.762085,-74.00463,40.742247,2
15066975,36:45.0,4.5,2015-06-13 02:36:45 UTC,-74.0059967,40.73590088,-73.99486542,40.73438644,1
24075352,49:00.0,8.1,2011-06-07 13:49:00 UTC,-73.955853,40.787943,-73.97226,40.765222,1
40896904,08:00.0,12.5,2010-05-05 23:08:00 UTC,-73.988023,40.745032,-73.967098,40.794523,2
9477953,37:00.0,15.3,2011-02-04 10:37:00 UTC,-74.004567,40.737777,-73.969285,40.767715,5
27736947,28:00.0,6.1,2012-03-15 23:28:00 UTC,-73.972102,40.786585,-73.985317,40.766793,4
15546149,44:33.0,5,2015-02-02 22:44:33 UTC,0,0,-73.97566223,40.75242233,2
40972236,50:00.0,2.5,2009-09-29 12:50:00 UTC,-73.937708,40.758237,-73.937712,40.758235,5
41402887,21:00.0,17.5,2013-04-14 01:21:00 UTC,-73.994172,40.681245,-73.962923,40.719145,6
7483954,09:40.0,8.1,2010-05-30 06:09:40 UTC,-73.831428,40.763275,-73.865091,40.770577,1
15159836,08:09.0,8.1,2010-09-18 20:08:09 UTC,-73.9782,40.764882,-73.964683,40.766587,1
28403908,04:59.0,17.5,2015-06-26 07:04:59 UTC,-73.9487381,40.77584839,-73.99352264,40.74977112,5
17190761,05:00.0,11,2012-12-07 00:05:00 UTC,-73.993852,40.720782,-73.991893,40.7492,1
2029217,22:00.0,8.1,2011-11-26 21:22:00 UTC,-73.977835,40.746197,-73.9632,40.766307,1
1265765,56:46.0,7,2012-11-10 13:56:46 UTC,-73.962313,40.778927,-73.973752,40.764507,3
37034275,12:00.0,6.9,2012-01-18 12:12:00 UTC,-73.98078,40.764872,-73.985397,40.7669,1
40015743,21:26.0,16.9,2009-09-27 04:21:26 UTC,-73.987447,40.755116,-73.893919,40.754595,1
43714534,00:41.0,4.9,2010-04-29 09:00:41 UTC,-73.972147,40.789376,-73.969187,40.787769,1
27614770,32:44.0,5.7,2009-08-26 22:32:44 UTC,-73.96721,40.756987,-73.952927,40.772097,1
42329537,27:48.0,4.5,2009-11-06 22:27:48 UTC,-73.980723,40.725908,-73.979434,40.720355,1
54816460,35:00.0,6.1,2011-02-24 09:35:00 UTC,-73.971622,40.766313,-73.980877,40.765018,2
35571190,07:00.0,8.1,2009-01-11 13:07:00 UTC,-73.986725,40.749797,-73.964035,40.773293,3
43794293,24:00.0,3.7,2011-05-25 23:24:00 UTC,-73.956547,40.775377,-73.949583,40.782007,1
36882798,35:00.0,6.9,2010-05-06 13:35:00 UTC,-73.961725,40.77623,-73.945993,40.777865,1
12590083,51:34.0,9,2013-09-04 18:51:34 UTC,-73.971413,40.761009,-73.985368,40.741076,1
4477550,03:21.0,5.5,2015-05-18 22:03:21 UTC,-73.95349884,40.77093887,-73.95348358,40.77964783,1
42289859,42:57.0,10.5,2015-04-16 22:42:57 UTC,-73.98189545,40.74066162,-73.96196747,40.77122116,2
4966179,21:30.0,4.5,2012-01-10 15:21:30 UTC,-73.975079,40.762472,-73.96865,40.758623,1
2704889,09:20.0,93.3,2012-09-12 13:09:20 UTC,-73.991668,40.749564,-73.790275,40.643787,2
19446934,05:43.0,18.1,2012-08-19 01:05:43 UTC,-73.991885,40.754702,-73.94207,40.721233,1
47368936,05:00.0,5.3,2012-08-02 09:05:00 UTC,-73.990167,40.743638,-73.983173,40.7477,5
33715791,45:42.0,4.1,2010-07-25 14:45:42 UTC,-73.975721,40.748946,-73.968191,40.759212,1
